DISTRICT_ASSIGNED,OpenYear,OpenQuarter,OpenMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
7.0,2022,Q3,8,Open Duplicate,1,1,1,0,0,0
7.0,2022,Q3,8,Reviews In Process,2,2,2,0,0,0
7.0,2022,Q3,8,Under Investigation,10,10,9,1,0,0
7.0,2022,Q3,9,Closed,26,22,13,0,0,0
7.0,2022,Q3,9,Completed,135,115,23,1,0,0
7.0,2022,Q3,9,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2022,Q3,9,Initiated,1,1,0,0,0,0
7.0,2022,Q3,9,Issued,1,1,1,0,0,0
7.0,2022,Q3,9,NOV Issued,1,1,0,0,0,0
7.0,2022,Q3,9,Under Investigation,7,7,5,0,0,0
7.0,2022,Q4,10,Citation Issued,1,1,0,0,0,0
7.0,2022,Q4,10,Closed,25,24,16,1,0,0
7.0,2022,Q4,10,Completed,105,79,30,0,0,0
7.0,2022,Q4,10,Initiated,2,2,0,0,0,0
7.0,2022,Q4,10,NOV Issued,2,2,0,0,0,0
7.0,2022,Q4,10,Open Duplicate,1,1,0,0,0,0
7.0,2022,Q4,10,Under Investigation,8,8,7,0,0,0
7.0,2022,Q4,11,Closed,15,14,11,0,0,0
7.0,2022,Q4,11,Completed,81,64,22,2,0,0
7.0,2022,Q4,11,Initiated,3,3,0,0,0,0
7.0,2022,Q4,11,NOV Issued,4,3,0,0,0,0
7.0,2022,Q4,11,Open Duplicate,2,2,2,0,0,0
7.0,2022,Q4,11,Referred to Law,1,0,1,0,0,0
7.0,2022,Q4,11,Under Investigation,8,7,8,0,0,0
7.0,2022,Q4,12,Closed,31,31,24,4,0,0
7.0,2022,Q4,12,Completed,77,54,25,2,0,0
7.0,2022,Q4,12,NOV Issued,4,4,0,0,0,0
7.0,2022,Q4,12,Open Duplicate,1,1,1,0,0,0
7.0,2022,Q4,12,Under Investigation,12,11,12,1,0,0
7.0,2023,Q1,1,Closed,26,26,17,1,0,0
7.0,2023,Q1,1,Completed,97,74,40,0,0,0
7.0,2023,Q1,1,Initiated,1,1,0,0,0,0
7.0,2023,Q1,1,Open Duplicate,4,4,4,0,0,0
7.0,2023,Q1,1,Under Investigation,9,8,9,0,0,0
7.0,2023,Q1,2,Closed,36,34,22,1,0,0
7.0,2023,Q1,2,Completed,94,67,45,4,0,0
7.0,2023,Q1,2,EO Repair Restore Issued,1,0,0,0,0,0
7.0,2023,Q1,2,Hazard Correction Order Issued,1,1,0,0,0,0
7.0,2023,Q1,2,Initiated,1,1,0,0,0,0
7.0,2023,Q1,2,NOV Issued,1,1,0,0,0,0
7.0,2023,Q1,2,Open Duplicate,2,2,1,0,0,0
7.0,2023,Q1,2,Under Investigation,7,5,7,0,0,0
7.0,2023,Q1,3,Citation Issued,1,0,0,0,0,0
7.0,2023,Q1,3,Closed,38,36,26,1,0,0
7.0,2023,Q1,3,Completed,106,65,39,6,0,0
7.0,2023,Q1,3,NOV Issued,1,1,0,0,0,0
7.0,2023,Q1,3,Open Duplicate,1,1,1,0,0,0
7.0,2023,Q1,3,Referred to Law,1,0,0,0,0,0
7.0,2023,Q1,3,Under Investigation,12,7,11,0,0,0
7.0,2023,Q2,4,Closed,33,30,22,7,0,0
7.0,2023,Q2,4,Completed,109,81,26,1,0,0
7.0,2023,Q2,4,Initiated,1,0,0,0,0,0
7.0,2023,Q2,4,NOV Issued,3,2,1,0,0,0
7.0,2023,Q2,4,Under Investigation,14,12,12,0,0,0
7.0,2023,Q2,5,Closed,34,31,24,3,0,0
7.0,2023,Q2,5,Completed,121,80,27,5,0,0
7.0,2023,Q2,5,Initiated,2,2,0,0,0,0
7.0,2023,Q2,5,Open Duplicate,2,2,0,0,0,0
7.0,2023,Q2,5,Under Investigation,17,16,14,0,0,0
7.0,2023,Q2,6,Citation Issued,3,2,0,0,0,0
7.0,2023,Q2,6,Closed,30,29,22,1,0,0
7.0,2023,Q2,6,Completed,144,107,34,3,0,0
7.0,2023,Q2,6,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2023,Q2,6,NOV Issued,2,1,0,0,0,0
7.0,2023,Q2,6,Under Investigation,21,20,21,0,0,0
7.0,2023,Q3,7,Closed,38,37,29,1,0,0
7.0,2023,Q3,7,Completed,143,112,46,5,0,0
7.0,2023,Q3,7,Open Duplicate,3,3,2,0,0,0
7.0,2023,Q3,7,Under Investigation,21,19,20,3,0,0
7.0,2023,Q3,8,Closed,45,45,38,0,0,0
7.0,2023,Q3,8,Completed,147,116,32,6,0,0
7.0,2023,Q3,8,Initiated,4,4,0,0,0,0
7.0,2023,Q3,8,NOV Issued,2,1,0,0,0,0
7.0,2023,Q3,8,Open Duplicate,1,1,1,0,0,0
7.0,2023,Q3,8,Under Investigation,27,25,25,0,0,0
7.0,2023,Q3,9,Closed,20,18,14,2,0,0
7.0,2023,Q3,9,Completed,130,97,33,3,0,0
7.0,2023,Q3,9,Initiated,2,1,1,0,0,0
7.0,2023,Q3,9,NOV Issued,1,1,0,0,0,0
7.0,2023,Q3,9,Under Investigation,19,16,15,0,0,0
7.0,2023,Q4,10,Closed,28,24,21,1,0,0
7.0,2023,Q4,10,Completed,135,101,37,3,0,0
7.0,2023,Q4,10,Hazard Correction Order Issued,2,2,0,0,0,0
7.0,2023,Q4,10,Initiated,3,3,0,0,0,0
7.0,2023,Q4,10,NOV Issued,1,1,0,0,0,0
7.0,2023,Q4,10,Open Duplicate,1,1,0,0,0,0
7.0,2023,Q4,10,Under Investigation,29,24,23,2,0,0
7.0,2023,Q4,11,Closed,20,19,18,0,0,0
7.0,2023,Q4,11,Completed,109,75,35,2,0,0
7.0,2023,Q4,11,Under Investigation,25,25,19,1,0,0
7.0,2023,Q4,12,Closed,18,14,9,0,0,0
7.0,2023,Q4,12,Completed,109,61,33,4,0,0
7.0,2023,Q4,12,Issued,2,2,2,0,0,0
7.0,2023,Q4,12,NOV Issued,1,1,0,0,0,0
7.0,2023,Q4,12,Open Duplicate,1,1,0,0,0,0
7.0,2023,Q4,12,Under Investigation,18,15,14,0,0,0
7.0,2024,Q1,1,Closed,35,34,25,0,0,0
7.0,2024,Q1,1,Completed,124,76,42,2,0,0
7.0,2024,Q1,1,Hazard Correction Order Issued,2,2,0,0,0,0
7.0,2024,Q1,1,Initiated,1,1,0,0,0,0
7.0,2024,Q1,1,NOV Issued,2,2,0,0,0,0
7.0,2024,Q1,1,Open Duplicate,3,3,1,0,0,0
7.0,2024,Q1,1,Under Investigation,35,32,34,1,0,0
7.0,2024,Q1,1,Warning,1,1,1,0,0,0
7.0,2024,Q1,2,Closed,17,15,12,0,0,0
7.0,2024,Q1,2,Completed,115,57,24,3,0,0
7.0,2024,Q1,2,Initiated,2,2,1,0,0,0
7.0,2024,Q1,2,NOV Issued,2,2,0,0,0,0
7.0,2024,Q1,2,Referred to Law,1,0,1,0,0,0
7.0,2024,Q1,2,Under Investigation,31,30,28,2,0,0
7.0,2024,Q1,3,Closed,18,18,12,0,0,0
7.0,2024,Q1,3,Completed,119,62,21,8,0,0
7.0,2024,Q1,3,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2024,Q1,3,Initiated,1,1,1,0,0,0
7.0,2024,Q1,3,Issued,1,1,1,0,0,0
7.0,2024,Q1,3,NOV Issued,2,1,0,0,0,0
7.0,2024,Q1,3,Referred to Law,1,0,0,0,0,0
7.0,2024,Q1,3,Under Investigation,30,29,28,1,0,0
7.0,2024,Q1,3,Warning,1,0,0,0,0,0
7.0,2024,Q2,4,Citation Issued,1,1,0,0,0,0
7.0,2024,Q2,4,Closed,24,21,13,0,0,0
7.0,2024,Q2,4,Completed,146,83,33,4,0,0
7.0,2024,Q2,4,NOV Issued,5,4,1,0,0,0
7.0,2024,Q2,4,Open Duplicate,7,7,1,0,0,0
7.0,2024,Q2,4,Referred to Law,1,1,0,0,0,0
7.0,2024,Q2,4,Under Investigation,36,35,28,0,0,0
7.0,2024,Q2,5,Citation Issued,1,0,0,0,0,0
7.0,2024,Q2,5,Closed,50,44,37,0,0,0
7.0,2024,Q2,5,Completed,167,107,47,8,0,0
7.0,2024,Q2,5,Initiated,3,2,0,0,0,0
7.0,2024,Q2,5,Issued,1,1,1,0,0,0
7.0,2024,Q2,5,NOV Issued,4,4,0,0,0,0
7.0,2024,Q2,5,Open Duplicate,10,10,9,6,0,0
7.0,2024,Q2,5,Under Investigation,23,22,18,2,0,0
7.0,2024,Q2,5,Warning,1,0,0,0,0,0
7.0,2024,Q2,6,Citation Issued,1,1,0,0,0,0
7.0,2024,Q2,6,Closed,26,25,21,1,0,0
7.0,2024,Q2,6,Completed,141,80,24,2,0,0
7.0,2024,Q2,6,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2024,Q2,6,Open Duplicate,5,5,5,0,0,0
7.0,2024,Q2,6,Under Investigation,12,10,4,0,0,0
7.0,2024,Q3,7,Closed,31,28,21,0,0,0
7.0,2024,Q3,7,Completed,132,77,29,5,0,0
7.0,2024,Q3,7,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2024,Q3,7,Initiated,3,3,0,0,0,0
7.0,2024,Q3,7,NOV Issued,2,2,0,0,0,0
7.0,2024,Q3,7,Open Duplicate,1,1,1,0,0,0
7.0,2024,Q3,7,Under Investigation,7,5,3,1,0,0
7.0,2024,Q3,8,Closed,27,24,17,1,0,0
7.0,2024,Q3,8,Completed,165,103,46,5,0,0
7.0,2024,Q3,8,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2024,Q3,8,Hazard Correction Order Issued,1,1,0,0,0,0
7.0,2024,Q3,8,Initiated,2,2,0,0,0,0
7.0,2024,Q3,8,NOV Issued,3,2,0,0,0,0
7.0,2024,Q3,8,Open Duplicate,1,1,0,0,0,0
7.0,2024,Q3,8,Under Investigation,6,6,2,0,0,0
7.0,2024,Q3,9,Closed,21,19,16,0,0,0
7.0,2024,Q3,9,Completed,124,75,20,1,0,0
7.0,2024,Q3,9,Hazard Correction Order Issued,1,1,0,0,0,0
7.0,2024,Q3,9,Initiated,1,0,0,0,0,0
7.0,2024,Q3,9,NOV Issued,2,1,0,0,0,0
7.0,2024,Q3,9,Reviews Completed,1,1,1,0,0,0
7.0,2024,Q3,9,Under Investigation,5,5,1,0,0,0
7.0,2024,Q3,9,Warning,1,0,0,0,0,0
7.0,2024,Q4,10,Closed,18,15,13,1,0,0
7.0,2024,Q4,10,Completed,166,98,35,6,0,0
7.0,2024,Q4,10,Hazard Correction Order Issued,1,0,0,0,0,0
7.0,2024,Q4,10,Initiated,2,1,1,0,0,0
7.0,2024,Q4,10,Issued,1,1,1,0,0,0
7.0,2024,Q4,10,NOV Issued,2,2,0,0,0,0
7.0,2024,Q4,10,Open Duplicate,2,2,0,0,0,0
7.0,2024,Q4,10,Under Investigation,9,8,5,1,0,0
7.0,2024,Q4,10,Warning,1,0,0,0,0,0
7.0,2024,Q4,11,Citation Issued,1,0,0,0,0,0
7.0,2024,Q4,11,Closed,24,23,15,0,0,0
7.0,2024,Q4,11,Completed,118,76,41,5,0,0
7.0,2024,Q4,11,NOV Issued,1,1,0,0,0,0
7.0,2024,Q4,11,Under Investigation,9,9,2,0,0,0
7.0,2024,Q4,11,Warning,1,0,0,0,0,0
7.0,2024,Q4,12,Closed,20,17,16,0,0,0
7.0,2024,Q4,12,Completed,116,70,35,2,0,0
7.0,2024,Q4,12,Initiated,1,1,0,0,0,0
7.0,2024,Q4,12,NOV Issued,3,0,2,0,0,0
7.0,2024,Q4,12,Under Investigation,17,16,6,2,0,0
7.0,2025,Q1,1,Application Completed,1,1,1,0,0,0
7.0,2025,Q1,1,Closed,38,34,25,0,0,0
7.0,2025,Q1,1,Completed,122,65,37,7,0,0
7.0,2025,Q1,1,Hazard Correction Order Issued,1,1,0,0,0,0
7.0,2025,Q1,1,Initiated,1,1,0,0,0,0
7.0,2025,Q1,1,NOV Issued,2,2,0,0,0,0
7.0,2025,Q1,1,Open Duplicate,4,4,3,0,0,0
7.0,2025,Q1,1,Under Investigation,18,16,3,2,0,0
7.0,2025,Q1,2,Closed,18,15,16,0,0,0
7.0,2025,Q1,2,Completed,115,67,31,7,0,0
7.0,2025,Q1,2,Hazard Correction Order Issued,1,1,0,0,0,0
7.0,2025,Q1,2,Initiated,1,0,0,0,0,0
7.0,2025,Q1,2,Open Duplicate,2,2,0,0,0,0
7.0,2025,Q1,2,Under Investigation,14,11,4,0,0,0
7.0,2025,Q1,2,Warning,1,0,0,0,0,0
7.0,2025,Q1,3,Closed,21,18,10,1,0,0
7.0,2025,Q1,3,Completed,201,128,61,4,0,0
7.0,2025,Q1,3,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2025,Q1,3,Hazard Correction Order Issued,1,1,0,0,0,0
7.0,2025,Q1,3,Initiated,2,2,0,0,0,0
7.0,2025,Q1,3,NOV Issued,5,1,1,0,0,0
7.0,2025,Q1,3,Open Duplicate,2,2,1,0,0,0
7.0,2025,Q1,3,Reviews Completed,2,2,2,0,0,0
7.0,2025,Q1,3,Under Investigation,21,21,6,2,0,0
7.0,2025,Q1,3,Warning,2,2,0,0,0,0
7.0,2025,Q2,4,Closed,36,34,21,0,0,0
7.0,2025,Q2,4,Completed,162,84,52,4,0,0
7.0,2025,Q2,4,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2025,Q2,4,Initiated,1,0,1,0,0,0
7.0,2025,Q2,4,NOV Issued,4,0,2,0,0,0
7.0,2025,Q2,4,Open Duplicate,9,9,5,0,0,0
7.0,2025,Q2,4,Reviews Completed,2,2,2,0,0,0
7.0,2025,Q2,4,Under Investigation,18,15,5,0,0,0
7.0,2025,Q2,4,Warning,1,1,1,0,0,0
7.0,2025,Q2,5,Application Completed,1,1,1,0,0,0
7.0,2025,Q2,5,Closed,30,29,19,0,0,0
7.0,2025,Q2,5,Completed,129,67,35,4,0,0
7.0,2025,Q2,5,Initiated,2,2,0,0,0,0
7.0,2025,Q2,5,NOV Issued,4,1,2,0,0,0
7.0,2025,Q2,5,Open Duplicate,4,4,0,0,0,0
7.0,2025,Q2,5,Reviews In Process,1,1,1,0,0,0
7.0,2025,Q2,5,Under Investigation,21,18,2,0,0,0
7.0,2025,Q2,5,Warning,1,0,0,0,0,0
7.0,2025,Q2,6,Closed,38,38,26,0,0,0
7.0,2025,Q2,6,Completed,149,96,36,3,0,0
7.0,2025,Q2,6,Initiated,3,3,0,0,0,0
7.0,2025,Q2,6,Issued,1,1,1,0,0,0
7.0,2025,Q2,6,NOV Issued,2,0,2,0,0,0
7.0,2025,Q2,6,Open Duplicate,2,2,0,0,0,0
7.0,2025,Q2,6,Under Investigation,36,34,3,0,0,0
7.0,2025,Q2,6,Warning,2,0,0,0,0,0
7.0,2025,Q3,7,Application Completed,1,1,1,0,0,0
7.0,2025,Q3,7,Closed,32,29,26,0,0,0
7.0,2025,Q3,7,Completed,120,86,33,5,0,0
7.0,2025,Q3,7,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2025,Q3,7,Initiated,1,1,0,0,0,0
7.0,2025,Q3,7,NOV Issued,3,0,1,0,0,0
7.0,2025,Q3,7,Open Duplicate,16,16,5,1,0,0
7.0,2025,Q3,7,Reviews Completed,2,2,2,0,0,0
7.0,2025,Q3,7,Reviews In Process,1,1,1,0,0,0
7.0,2025,Q3,7,Under Investigation,78,72,22,3,0,0
7.0,2025,Q3,7,Warning,4,0,0,0,0,0
7.0,2025,Q3,8,Application Completed,1,1,1,0,0,0
7.0,2025,Q3,8,Closed,35,34,23,0,0,0
7.0,2025,Q3,8,Completed,133,106,33,7,0,0
7.0,2025,Q3,8,Compliance Achieved,1,0,1,0,0,0
7.0,2025,Q3,8,EO Vacate Close Issued,1,0,0,0,0,0
7.0,2025,Q3,8,Initiated,1,1,1,0,0,0
7.0,2025,Q3,8,NOV Issued,5,0,2,0,0,0
7.0,2025,Q3,8,Open Duplicate,12,12,3,0,0,0
7.0,2025,Q3,8,Reviews Completed,1,1,1,0,0,0
7.0,2025,Q3,8,Under Investigation,82,77,25,0,0,0
7.0,2025,Q3,9,Closed,22,20,16,0,0,0
7.0,2025,Q3,9,Completed,96,77,23,6,0,0
7.0,2025,Q3,9,Initiated,3,2,1,0,0,0
7.0,2025,Q3,9,NOV Issued,4,0,3,0,0,0
7.0,2025,Q3,9,Open Duplicate,24,24,4,0,0,0
7.0,2025,Q3,9,Under Investigation,84,83,27,1,0,0
7.0,2025,Q3,9,Warning,2,0,0,0,0,0
7.0,2025,Q4,10,Closed,10,10,9,0,0,0
7.0,2025,Q4,10,Completed,31,30,0,2,0,0
7.0,2025,Q4,10,Initiated,33,32,28,3,0,0
7.0,2025,Q4,10,NOV Issued,7,2,1,0,0,0
7.0,2025,Q4,10,Open Duplicate,4,4,3,0,0,0
7.0,2025,Q4,10,Under Investigation,49,49,18,1,0,0
UNMAPPED,2003,Q4,11,Completed,6,5,0,0,0,0
UNMAPPED,2003,Q4,12,Completed,8,8,2,0,0,0
UNMAPPED,2004,Q1,1,Completed,3,2,0,0,0,0
UNMAPPED,2004,Q1,2,Completed,11,3,2,0,0,0
UNMAPPED,2004,Q1,3,Completed,15,11,1,0,0,0
UNMAPPED,2004,Q1,3,Under Investigation,1,1,1,0,0,0
UNMAPPED,2004,Q2,4,Completed,6,3,2,0,0,0
UNMAPPED,2004,Q2,4,Initiated,1,1,1,0,0,0
UNMAPPED,2004,Q2,5,Completed,5,2,0,0,0,0
UNMAPPED,2004,Q2,6,Closed,1,1,0,0,0,0
UNMAPPED,2004,Q2,6,Completed,8,3,1,0,0,0
UNMAPPED,2004,Q3,7,Closed,5,5,0,0,0,0
UNMAPPED,2004,Q3,7,Completed,12,3,3,0,0,0
UNMAPPED,2004,Q3,8,Closed,4,4,0,0,0,0
UNMAPPED,2004,Q3,8,Completed,4,1,1,0,0,0
UNMAPPED,2004,Q3,8,Initiated,1,1,1,0,0,0
UNMAPPED,2004,Q3,9,Closed,2,2,0,0,0,0
UNMAPPED,2004,Q3,9,Completed,4,2,0,0,0,0
UNMAPPED,2004,Q3,9,Initiated,1,1,1,0,0,0
UNMAPPED,2004,Q4,10,Closed,1,1,0,0,0,0
UNMAPPED,2004,Q4,10,Completed,5,1,3,0,0,0
UNMAPPED,2004,Q4,11,Completed,4,1,0,0,0,0
UNMAPPED,2004,Q4,12,Completed,3,2,0,0,0,0
UNMAPPED,2005,Q1,1,Closed,2,2,0,0,0,0
UNMAPPED,2005,Q1,1,Completed,2,1,1,0,0,0
UNMAPPED,2005,Q1,2,Completed,9,1,1,0,0,0
UNMAPPED,2005,Q1,3,Completed,11,2,2,0,0,0
UNMAPPED,2005,Q1,3,Initiated,3,3,3,0,0,0
UNMAPPED,2005,Q2,4,Closed,1,1,0,0,0,0
UNMAPPED,2005,Q2,4,Completed,4,2,1,0,0,0
UNMAPPED,2005,Q2,5,Closed,1,1,0,0,0,0
UNMAPPED,2005,Q2,5,Completed,5,1,0,0,0,0
UNMAPPED,2005,Q2,6,Closed,2,2,1,0,0,0
UNMAPPED,2005,Q2,6,Completed,9,1,1,0,0,0
UNMAPPED,2005,Q3,7,Completed,7,2,0,0,0,0
UNMAPPED,2005,Q3,8,Closed,2,2,0,0,0,0
UNMAPPED,2005,Q3,8,Completed,8,1,1,0,0,0
UNMAPPED,2005,Q3,9,Closed,2,2,0,0,0,0
UNMAPPED,2005,Q3,9,Completed,4,3,1,0,0,0
UNMAPPED,2005,Q4,10,Closed,1,1,0,0,0,0
UNMAPPED,2005,Q4,10,Completed,3,2,0,0,0,0
UNMAPPED,2005,Q4,11,Closed,1,1,0,0,0,0
UNMAPPED,2005,Q4,11,Completed,7,4,1,0,0,0
UNMAPPED,2005,Q4,12,Closed,2,2,0,0,0,0
UNMAPPED,2005,Q4,12,Completed,8,1,0,0,0,0
UNMAPPED,2006,Q1,1,Closed,2,2,0,0,0,0
UNMAPPED,2006,Q1,1,Completed,7,5,2,0,0,0
UNMAPPED,2006,Q1,2,Completed,9,6,3,0,0,0
UNMAPPED,2006,Q1,3,Closed,1,1,0,0,0,0
UNMAPPED,2006,Q1,3,Completed,5,2,0,0,0,0
UNMAPPED,2006,Q2,4,Completed,6,3,1,0,0,0
UNMAPPED,2006,Q2,6,Closed,1,1,0,0,0,0
UNMAPPED,2006,Q2,6,Completed,5,1,0,0,0,0
UNMAPPED,2006,Q3,7,Completed,7,5,4,0,0,0
UNMAPPED,2006,Q3,8,Closed,3,3,0,0,0,0
UNMAPPED,2006,Q3,8,Completed,11,2,0,0,0,0
UNMAPPED,2006,Q3,9,Completed,5,2,0,0,0,0
UNMAPPED,2006,Q4,10,Closed,1,1,0,0,0,0
UNMAPPED,2006,Q4,10,Completed,6,4,0,0,0,0
UNMAPPED,2006,Q4,11,Closed,1,1,0,0,0,0
UNMAPPED,2006,Q4,11,Completed,6,2,0,0,0,0
UNMAPPED,2006,Q4,12,Completed,2,1,1,0,0,0
UNMAPPED,2007,Q1,1,Closed,1,1,0,0,0,0
UNMAPPED,2007,Q1,1,Completed,3,1,1,0,0,0
UNMAPPED,2007,Q1,2,Closed,1,1,0,0,0,0
UNMAPPED,2007,Q1,2,Completed,3,0,0,0,0,0
UNMAPPED,2007,Q1,3,Completed,8,2,1,0,0,0
UNMAPPED,2007,Q2,4,Completed,2,0,1,0,0,0
UNMAPPED,2007,Q2,5,Closed,1,1,0,0,0,0
UNMAPPED,2007,Q2,5,Completed,4,2,2,0,0,0
UNMAPPED,2007,Q2,6,Closed,1,1,0,0,0,0
UNMAPPED,2007,Q2,6,Completed,3,0,0,0,0,0
UNMAPPED,2007,Q3,7,Closed,1,1,0,0,0,0
UNMAPPED,2007,Q3,8,Closed,1,1,0,0,0,0
UNMAPPED,2007,Q3,8,Completed,3,2,0,0,0,0
UNMAPPED,2007,Q3,9,Completed,9,3,0,0,0,0
UNMAPPED,2007,Q4,10,Completed,6,1,0,0,0,0
UNMAPPED,2007,Q4,11,Completed,2,1,0,0,0,0
UNMAPPED,2007,Q4,12,Completed,4,2,1,0,0,0
UNMAPPED,2008,Q1,1,Completed,4,1,0,0,0,0
UNMAPPED,2008,Q1,2,Completed,2,0,0,0,0,0
UNMAPPED,2008,Q1,3,Completed,5,1,1,0,0,0
UNMAPPED,2008,Q2,4,Completed,8,1,0,0,0,0
UNMAPPED,2008,Q2,5,Completed,3,1,0,0,0,0
UNMAPPED,2008,Q2,6,Completed,5,2,0,0,0,0
UNMAPPED,2008,Q3,7,Completed,12,2,0,0,0,0
UNMAPPED,2008,Q3,8,Closed,1,0,0,0,0,0
UNMAPPED,2008,Q3,8,Completed,16,3,0,0,0,0
UNMAPPED,2008,Q3,9,Completed,7,0,1,0,0,0
UNMAPPED,2008,Q4,11,Completed,8,3,0,0,0,0
UNMAPPED,2008,Q4,12,Completed,7,0,0,0,0,0
UNMAPPED,2009,Q1,1,Completed,19,0,0,0,0,0
UNMAPPED,2009,Q1,2,Completed,22,16,0,0,0,0
UNMAPPED,2009,Q1,3,Closed,1,1,0,0,0,0
UNMAPPED,2009,Q1,3,Completed,3,1,0,0,0,0
UNMAPPED,2009,Q2,4,Completed,5,1,0,0,0,0
UNMAPPED,2009,Q2,5,Completed,11,1,3,0,0,0
UNMAPPED,2009,Q2,6,Completed,12,2,0,0,0,0
UNMAPPED,2009,Q3,7,Completed,9,1,1,0,0,0
UNMAPPED,2009,Q3,8,Completed,7,1,0,0,0,0
UNMAPPED,2009,Q3,9,Completed,15,4,2,0,0,0
UNMAPPED,2009,Q4,10,Completed,4,1,0,0,0,0
UNMAPPED,2009,Q4,11,Completed,3,0,0,0,0,0
UNMAPPED,2009,Q4,12,Completed,4,2,0,0,0,0
UNMAPPED,2010,Q1,1,Completed,8,0,2,0,0,0
UNMAPPED,2010,Q1,2,Completed,3,0,0,0,0,0
UNMAPPED,2010,Q1,3,Completed,2,1,0,0,0,0
UNMAPPED,2010,Q2,4,Completed,1,0,0,0,0,0
UNMAPPED,2010,Q2,5,Completed,7,1,0,0,0,0
UNMAPPED,2010,Q2,6,Closed,2,0,0,0,0,0
UNMAPPED,2010,Q2,6,Completed,21,6,2,0,0,0
UNMAPPED,2010,Q3,7,Completed,5,2,1,0,0,0
UNMAPPED,2010,Q3,8,Completed,9,1,0,0,0,0
UNMAPPED,2010,Q3,9,Completed,7,2,0,0,0,0
UNMAPPED,2010,Q4,10,Completed,9,3,1,0,0,0
UNMAPPED,2010,Q4,11,Completed,4,0,0,0,0,0
UNMAPPED,2010,Q4,12,Completed,3,0,0,0,0,0
UNMAPPED,2011,Q1,1,Completed,2,1,0,0,0,0
UNMAPPED,2011,Q1,2,Completed,4,0,0,0,0,0
UNMAPPED,2011,Q1,3,Completed,4,0,0,0,0,0
UNMAPPED,2011,Q2,4,Closed,1,0,0,0,0,0
UNMAPPED,2011,Q2,4,Completed,2,0,0,0,0,0
UNMAPPED,2011,Q2,5,Completed,5,2,0,0,0,0
UNMAPPED,2011,Q2,6,Closed,1,1,0,0,0,0
UNMAPPED,2011,Q2,6,Completed,2,1,0,0,0,0
UNMAPPED,2011,Q3,7,Completed,2,1,0,0,0,0
UNMAPPED,2011,Q3,8,Completed,6,1,0,0,0,0
UNMAPPED,2011,Q3,9,Closed,1,1,0,0,0,0
UNMAPPED,2011,Q4,10,Completed,4,0,0,0,0,0
UNMAPPED,2011,Q4,11,Completed,6,0,0,0,0,0
UNMAPPED,2011,Q4,12,Closed,1,1,0,0,0,0
UNMAPPED,2011,Q4,12,Completed,3,1,0,0,0,0
UNMAPPED,2012,Q1,1,Closed,1,1,1,0,0,0
UNMAPPED,2012,Q1,2,Completed,9,3,1,0,0,0
UNMAPPED,2012,Q1,3,Completed,3,1,0,0,0,0
UNMAPPED,2012,Q2,4,Completed,10,0,1,0,0,0
UNMAPPED,2012,Q2,5,Citation Issued,1,1,1,0,0,0
UNMAPPED,2012,Q2,5,Completed,8,1,0,0,0,0
UNMAPPED,2012,Q2,6,Completed,5,2,0,0,0,0
UNMAPPED,2012,Q2,6,Initiated,1,1,1,0,0,0
UNMAPPED,2012,Q3,7,Completed,3,0,0,0,0,0
UNMAPPED,2012,Q3,8,Completed,7,0,0,0,0,0
UNMAPPED,2012,Q3,9,Completed,2,0,0,0,0,0
UNMAPPED,2012,Q4,10,Closed,4,4,0,0,0,0
UNMAPPED,2012,Q4,10,Completed,10,3,0,0,0,0
UNMAPPED,2012,Q4,11,Completed,8,1,0,0,0,0
UNMAPPED,2013,Q1,1,Completed,3,0,0,0,0,0
UNMAPPED,2013,Q1,2,Completed,3,2,0,0,0,0
UNMAPPED,2013,Q1,3,Completed,4,0,0,0,0,0
UNMAPPED,2013,Q2,4,Completed,1,0,0,0,0,0
UNMAPPED,2013,Q2,5,Completed,6,0,0,0,0,0
UNMAPPED,2013,Q2,6,Completed,5,1,0,0,0,0
UNMAPPED,2013,Q3,7,Completed,12,2,1,0,0,0
UNMAPPED,2013,Q3,8,Closed,2,2,1,0,0,0
UNMAPPED,2013,Q3,8,Completed,8,2,1,0,0,0
UNMAPPED,2013,Q3,9,Closed,1,1,0,0,0,0
UNMAPPED,2013,Q3,9,Completed,5,0,1,0,0,0
UNMAPPED,2013,Q4,10,Completed,4,3,0,0,0,0
UNMAPPED,2013,Q4,11,Closed,1,1,0,0,0,0
UNMAPPED,2013,Q4,11,Completed,3,2,0,0,0,0
UNMAPPED,2013,Q4,12,Completed,2,2,0,0,0,0
UNMAPPED,2014,Q1,1,Completed,1,1,0,0,0,0
UNMAPPED,2014,Q1,2,Completed,5,4,0,0,0,0
UNMAPPED,2014,Q1,3,Completed,4,1,0,0,0,0
UNMAPPED,2014,Q2,4,Completed,5,3,0,0,0,0
